	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,907	2,038	2,046		540	479	476	
영업이익	-23	-69	-89		0	-17	-76	
영업이익(발표기준)	-23	-69	-89		0	-17	-76	
세전계속사업이익	-103	-205	-234		-16	-32	-167	
당기순이익	-101	-213	-216		-19	-36	-146	
당기순이익(지배)	-101	-213	-216		-19	-36	-146	
당기순이익(비지배)								
자산총계	3,010	3,015	2,821		3,161	3,120	2,821	
부채총계	2,343	2,492	2,520		2,611	2,606	2,520	
자본총계	668	524	301		550	514	301	
자본총계(지배)	668	524	301		550	514	301	
자본총계(비지배)								
자본금	134	212	212		212	212	212	
영업활동현금흐름	-3	-85	37		88	-107	64	
투자활동현금흐름	-121	-33	-34		-27	39	-46	
재무활동현금흐름	118	119	-2		-61	68	-18	
CAPEX	124	105	78		42	-38	60	
FCF	-127	-190	-42		46	-69	4	
이자발생부채	1,664	1,678	1,793		1,732	1,801	1,793	
영업이익률	-1.23	-3.36	-4.36		0.06	-3.47	-15.90	
순이익률	-5.28	-10.46	-10.55		-3.43	-7.51	-30.65	
ROE(%)	-17.61	-35.79	-52.37		-26.21	-27.63	-50.39	
ROA(%)	-3.49	-7.07	-7.40		-5.25	-5.32	-7.12	
부채비율	350.98	475.79	838.02		474.78	507.07	838.02	
자본유보율	190.41	30.46	-67.22		28.42	14.47	-67.22	
EPS(원)	-375	-584	-510		-44	-85	-345	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,247	1,237	709		1,299	1,214	709	
PBR(배)	0.45	0.39	0.66		0.46	0.42	0.66	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	29,701,315	42,349,528	42,397,604		42,349,528	42,349,528	42,397,604	
