	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	205	303	260		69	61	40	
영업이익	58	104	72		24	17	11	
영업이익(발표기준)	58	104	72		24	17	11	
세전계속사업이익	55	102	76		25	18	17	
당기순이익	48	87	56		18	15	13	
당기순이익(지배)	48	87	56		18	15	13	
당기순이익(비지배)								
자산총계	286	369	783		779	783	796	
부채총계	157	154	57		67	57	61	
자본총계	129	215	727		711	727	735	
자본총계(지배)	129	215	727		711	727	735	
자본총계(비지배)								
자본금	10	40	51		51	51	51	
영업활동현금흐름	37	67	81		30	20	21	
투자활동현금흐름	-61	-21	-428		1	1	-28	
재무활동현금흐름	26	0	358		-3	-5	0	
CAPEX	60	19	32		9	14	12	
FCF	-23	48	48		21	6	8	
이자발생부채	127	128	33		37	33	32	
영업이익률	28.18	34.40	27.88		34.20	28.04	27.67	
순이익률	23.40	28.73	21.57		26.63	24.49	32.60	
ROE(%)	44.97	50.59	11.89			11.89	10.92	
ROA(%)	19.68	26.61	9.72			9.72	8.92	
부채비율	121.48	71.31	7.79		9.46	7.79	8.35	
자본유보율	1,191.37	509.40	1,392.00		1,362.29	1,392.00	1,408.09	
EPS(원)	600	1,088	602		179	146	127	
PER(배)			21.03			21.03	16.90	
BPS(원)	1,614	2,624	7,045		6,899	7,045	7,124	
PBR(배)	0.00	0.00	1.80		2.07	1.80	1.26	
현금DPS(원)	62	100	100		0	100		
현금배당수익률			0.79					
현금배당성향(%)	10.42	9.42	8.88		0.00	33.04		
발행주식수(보통주)	8,000,000	8,020,000	10,128,444		10,128,444	10,128,444	10,128,444	
