	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,444	2,802	2,716		704	681	674	
영업이익	-69	231	193		57	49	53	
영업이익(발표기준)	-69	231	193		57	49	53	
세전계속사업이익	-67	231	194		56	50	55	
당기순이익	-53	173	180		63	48	44	
당기순이익(지배)	-53	173	180		63	48	44	
당기순이익(비지배)								
자산총계	2,991	2,988	3,081		3,009	3,035	3,081	
부채총계	822	669	603		625	603	603	
자본총계	2,169	2,320	2,478		2,384	2,431	2,478	
자본총계(지배)	2,169	2,320	2,478		2,384	2,431	2,478	
자본총계(비지배)								
자본금	200	200	200		200	200	200	
영업활동현금흐름	-78	420	322		89	163	83	
투자활동현금흐름	-71	-5	-257		-37	-19	-186	
재무활동현금흐름	119	-292	-79		-19	-9	-8	
CAPEX	55	20	86		37	19	15	
FCF	-132	400	236		53	144	68	
이자발생부채	391	119	72		85	79	72	
영업이익률	-2.82	8.23	7.10		8.13	7.23	7.84	
순이익률	-2.16	6.17	6.64		8.88	7.06	6.49	
ROE(%)	-2.39	7.70	7.51		7.45	6.85	7.51	
ROA(%)	-1.76	5.78	5.94		5.71	5.39	5.94	
부채비율	37.89	28.82	24.34		26.24	24.82	24.34	
자본유보율	983.62	1,059.77	1,139.43		1,091.97	1,116.02	1,139.43	
EPS(원)	-1,318	4,323	4,505		1,564	1,203	1,093	
PER(배)	N/A	4.50	4.39		4.97	4.60	4.39	
BPS(원)	54,230	57,993	61,942		59,599	60,780	61,942	
PBR(배)	0.29	0.34	0.32		0.36	0.31	0.32	
현금DPS(원)	500	600	600		0	0	600	
현금배당수익률	3.19	3.08	3.03					
현금배당성향(%)	-37.93	13.88	13.32		0.00	0.00	54.91	
발행주식수(보통주)	4,000,000	4,000,000	4,000,000		4,000,000	4,000,000	4,000,000	
