	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,113	850	934	1,298	170	295	195	
영업이익	17	-31	26	119	-1	14	3	
영업이익(발표기준)	17	-31	26		-1	14	3	
세전계속사업이익	-53	-39	17	110	-4	14	0	
당기순이익	-52	-39	17	114	-4	14	0	
당기순이익(지배)	-52	-39	17	114	-4	14	0	
당기순이익(비지배)								
자산총계	669	536	888	777	801	898	888	
부채총계	611	520	506	609	449	533	506	
자본총계	58	16	382	168	352	365	382	
자본총계(지배)	58	16	382	168	352	365	382	
자본총계(비지배)								
자본금	65	65	82	65	82	82	82	
영업활동현금흐름	96	-44	-30	123	-9	-7	19	
투자활동현금흐름	-26	-31	-215	-6	-40	-28	-137	
재무활동현금흐름	-70	21	272	0	-23	26	-25	
CAPEX	27	30	87	0	30	23	28	
FCF	69	-74	-117	123	-39	-30	-9	
이자발생부채	292	315	260		256	286	260	
영업이익률	1.53	-3.68	2.80	9.17	-0.40	4.78	1.51	
순이익률	-4.71	-4.64	1.84	8.74	-2.30	4.64	0.19	
ROE(%)	3,579.72	-106.25	8.61	41.25	-15.93	2.40	8.61	
ROA(%)	-7.89	-6.54	2.41	13.63	-4.86	0.66	2.41	
부채비율	1,049.86	3,185.53	132.35	362.50	127.71	145.93	132.35	
자본유보율	-43.85	-107.53	316.06		284.64	316.75	316.06	
EPS(원)	-459	-301	109	688	-24	83	2	
PER(배)			118.34	21.87	N/A	280.96	118.34	
BPS(원)	444	125	2,317	1,018	2,131	2,215	2,317	
PBR(배)	0.00	0.00	5.57	14.78	5.40	4.05	5.57	
현금DPS(원)	0			0				
현금배당수익률				0.00				
현금배당성향(%)	0.00				0.00	0.00		
발행주식수(보통주)	13,093,780	13,093,780	16,496,790		16,496,790	16,496,790	16,496,790	
