	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	918	809	752		207	184	165	
영업이익	43	-11	-41		-14	-13	-24	
영업이익(발표기준)	43	-11	-41		-14	-13	-24	
세전계속사업이익	140	80	65		16	11	4	
당기순이익	110	63	50		13	7	4	
당기순이익(지배)	112	63	48		13	6	4	
당기순이익(비지배)	-2							
자산총계	2,631	2,602	2,584		2,687	2,631	2,584	
부채총계	549	463	397		513	445	397	
자본총계	2,082	2,139	2,187		2,175	2,186	2,187	
자본총계(지배)	2,069	2,125	2,171		2,159	2,170	2,171	
자본총계(비지배)	13							
자본금	41	41	41		41	41	41	
영업활동현금흐름	151	15	74		44	3	-29	
투자활동현금흐름	-216	54	-126		-36	174	-141	
재무활동현금흐름	-22	-11	-21		-14	-7		
CAPEX	50	37	43		11	-6	7	
FCF	101	-22	31		33	9	-35	
이자발생부채	94	91	76		83	76	76	
영업이익률	4.65	-1.40	-5.42		-6.65	-6.81	-14.76	
순이익률	11.97	7.83	6.70		6.51	3.66	2.68	
ROE(%)	5.55	2.99	2.21		2.46	1.98	2.21	
ROA(%)	4.26	2.42	1.94		2.05	1.70	1.94	
부채비율	26.36	21.64	18.14		23.58	20.35	18.14	
자본유보율	4,969.44	5,088.52	5,183.88		5,166.45	5,182.01	5,183.88	
EPS(원)	1,379	771	585		158	74	46	
PER(배)	8.30	11.81	13.65		16.19	16.79	13.65	
BPS(원)	25,805	26,505	27,069		26,926	27,058	27,069	
PBR(배)	0.44	0.34	0.30		0.39	0.33	0.30	
현금DPS(원)	100	80	60		0	0	60	
현금배당수익률	0.87	0.88	0.75					
현금배당성향(%)	7.15	10.24	10.12		0.00	0.00	129.33	
발행주식수(보통주)	8,126,314	8,126,314	8,126,314		8,126,314	8,126,314	8,126,314	
