	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,375	2,167	2,609		598	711	612	
영업이익	25	62	118		16	44	30	
영업이익(발표기준)	25	62	118		16	44	30	
세전계속사업이익	15	6	77		18	8	43	
당기순이익	13	-7	42		21	5	15	
당기순이익(지배)	20	-3	46		25	5	14	
당기순이익(비지배)	-7							
자산총계	2,280	2,284	2,183		2,387	2,191	2,183	
부채총계	1,356	1,367	1,228		1,451	1,250	1,228	
자본총계	923	917	955		936	941	955	
자본총계(지배)	1,005	999	1,041		1,022	1,027	1,041	
자본총계(비지배)	-82							
자본금	64	64	64		64	64	64	
영업활동현금흐름	-210	30	265		-48	76	207	
투자활동현금흐름	254	-16	64		76	0	-9	
재무활동현금흐름	6	-45	-167		-9	-100	-57	
CAPEX	7	8	9		1	-1	2	
FCF	-217	22	256		-49	76	205	
이자발생부채	933	888	760		921	842	760	
영업이익률	1.06	2.85	4.52		2.76	6.17	4.84	
순이익률	0.54	-0.35	1.63		3.58	0.67	2.37	
ROE(%)	1.99	-0.30	4.54		5.33	3.79	4.54	
ROA(%)	0.55	-0.33	1.90		2.02	1.47	1.90	
부채비율	146.96	149.18	128.52		154.94	132.88	128.52	
자본유보율	1,586.63	1,579.26	1,646.88		1,616.66	1,625.15	1,646.88	
EPS(원)	157	-23	365		193	42	109	
PER(배)	22.10	N/A	11.83		12.52	16.51	11.83	
BPS(원)	8,925	8,870	9,249		9,080	9,126	9,249	
PBR(배)	0.39	0.60	0.47		0.58	0.54	0.47	
현금DPS(원)	30	30	60		0	0	60	
현금배당수익률	0.86	0.56	1.39					
현금배당성향(%)	16.90	-113.48	14.57		0.00	0.00	48.89	
발행주식수(보통주)	12,712,747	12,712,747	12,712,747		12,712,747	12,712,747	12,712,747	
