	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3	15	10		5	3	2	
영업이익	-20	-34	-72		-7	-25	-21	
영업이익(발표기준)	-20	-34	-72		-7	-25	-21	
세전계속사업이익	-20	-41	-63		-7	-18	-20	
당기순이익	-20	-41	-63		-7	-18	-20	
당기순이익(지배)	-20	-41	-63		-7	-18	-20	
당기순이익(비지배)								
자산총계	107	203	774		811	804	774	
부채총계	5	20	22		22	31	22	
자본총계	102	183	752		789	773	752	
자본총계(지배)	102	183	752		789	773	752	
자본총계(비지배)								
자본금	4	43	54		54	54	54	
영업활동현금흐름	-20	-17	-60		-9	-10	-28	
투자활동현금흐름	-1	-77	-445		-426	-64	40	
재무활동현금흐름		109	628		627	0	0	
CAPEX	0	0	37		11	4	21	
FCF	-20	-18	-97		-20	-14	-49	
이자발생부채	0	0	1		1	1	1	
영업이익률	-680.73	-231.21	-702.06		-143.42	-979.71	-897.67	
순이익률	-655.13	-279.42	-618.31		-143.88	-729.45	-818.41	
ROE(%)	-17.56	-28.49	-13.48				-13.48	
ROA(%)	-16.89	-26.22	-12.89				-12.89	
부채비율	4.47	11.01	2.99		2.78	4.03	2.99	
자본유보율	2,511.63	308.50	1,255.81		1,332.46	1,298.71	1,255.81	
EPS(원)	-435	-593	-634		-77	-169	-179	
PER(배)			N/A				N/A	
BPS(원)	2,259	2,112	6,907		7,254	7,103	6,907	
PBR(배)	0.00	0.00	5.01		3.23	2.16	5.01	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률			0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	4,520,000	8,668,400	10,881,733		10,881,733	10,881,733	10,881,733	
