	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	182	70	220		27	47	79	
영업이익	47	-24	-165		-43	-39	-62	
영업이익(발표기준)	47	-24	-165		-43	-39	-62	
세전계속사업이익	23	-51	-423		-359	142	-173	
당기순이익	-152	-51	-467		-405	142	-174	
당기순이익(지배)	-152	-51	-453		-405	144	-161	
당기순이익(비지배)	0							
자산총계	481	728	900		880	822	900	
부채총계	336	395	659		830	543	659	
자본총계	145	334	241		50	279	241	
자본총계(지배)	142	330	255		50	280	255	
자본총계(비지배)	3							
자본금	43	63	79		67	72	79	
영업활동현금흐름	49	-17	-164		-49	-13	-80	
투자활동현금흐름	4	-100	-138		151	-131	50	
재무활동현금흐름	-75	286	329		-2	-9	190	
CAPEX	26	3	235		15	27	27	
FCF	23	-21	-399		-64	-39	-107	
이자발생부채	265	252	403		380	340	403	
영업이익률	26.03	-33.75	-75.02		-156.31	-84.21	-78.87	
순이익률	-83.67	-72.47	-212.78		-1,473.83	304.80	-220.22	
ROE(%)	-74.78	-21.60	-154.82		-320.67	-118.40	-154.82	
ROA(%)	-27.79	-8.44	-57.40		-60.99	-42.20	-57.40	
부채비율	231.46	118.41	273.30		1,665.78	194.83	273.30	
자본유보율	22.32	284.81	202.57		-39.71	273.10	202.57	
EPS(원)	-357	-98	-661		-603	211	-212	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	332	529	322		74	390	322	
PBR(배)	3.60	2.80	5.99		43.83	4.99	5.99	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	42,949,277	62,564,762	79,121,482		67,482,794	71,876,728	79,121,482	
