	2017/03	2018/03	2019/03	2020/03	2019/06	2019/09	2019/12	2020/03
매출액	1,078	1,064	1,190		308	295	331	
영업이익	101	49	103		23	21	25	
영업이익(발표기준)	101	49	103		23	21	25	
세전계속사업이익	60	128	150		27	25	28	
당기순이익	9	97	151		22	20	23	
당기순이익(지배)	3	87	151		22	20	23	
당기순이익(비지배)	6	9						
자산총계	2,360	2,404	2,458		2,504	2,473	2,509	
부채총계	134	122	121		184	142	162	
자본총계	2,226	2,282	2,336		2,320	2,332	2,347	
자본총계(지배)	2,197	2,243	2,336		2,320	2,332	2,347	
자본총계(비지배)	29	40						
자본금	146	146	146		146	146	146	
영업활동현금흐름	178	73	96		13	74	68	
투자활동현금흐름	-192	-32	-18		-11	-6	-13	
재무활동현금흐름	-44	-39	-80		-1	-45	7	
CAPEX	169	65	59		7	4	13	
FCF	9	8	38		6	70	55	
이자발생부채		5	5		12	12	19	
영업이익률	9.41	4.61	8.64		7.45	7.19	7.65	
순이익률	0.81	9.09	12.66		7.00	6.84	7.03	
ROE(%)	0.13	3.94	6.58		7.94	6.00	5.70	
ROA(%)	0.37	4.06	6.20		8.45	5.68	5.36	
부채비율	6.01	5.34	5.18		7.93	6.07	6.90	
자본유보율	1,386.70	1,430.89	1,492.03		1,476.77	1,490.59	1,506.52	
EPS(원)	10	299	516		74	69	80	
PER(배)	467.01	15.34	7.38		7.14	7.60	8.34	
BPS(원)	7,523	7,680	8,001		7,945	7,986	8,038	
PBR(배)	0.62	0.60	0.48		0.55	0.45	0.47	
현금DPS(원)	150	150	150		0	0	0	
현금배당수익률	3.20	3.27	3.94					
현금배당성향(%)	1,493.62	50.15	29.08		0.00	0.00	0.00	
발행주식수(보통주)	29,200,000	29,200,000	29,200,000		29,200,000	29,200,000	29,200,000	
