	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	648	845	778	900	175	193	165	
영업이익	91	155	137	170	29	24	24	
영업이익(발표기준)	91	155	137		29	24	24	
세전계속사업이익	154	190	189	220	40	40	33	
당기순이익	122	144	150	170	31	29	26	
당기순이익(지배)	122	144	150	170	31	29	26	
당기순이익(비지배)								
자산총계	1,192	1,285	1,464	1,630	1,429	1,464	1,464	
부채총계	247	196	245	250	243	245	255	
자본총계	946	1,089	1,219	1,380	1,186	1,219	1,209	
자본총계(지배)	946	1,089	1,219		1,186	1,219	1,209	
자본총계(비지배)								
자본금	115	115	115	120	115	115	115	
영업활동현금흐름	104	167	131	100	11	45	1	
투자활동현금흐름	-162	51	-180	-70	-41	-25	-14	
재무활동현금흐름	63	-72	-29	-20	5	-7	-13	
CAPEX	14	3	11	0	1	4	4	
FCF	90	164	121	100	10	41	-3	
이자발생부채	80	0	58		69	58	56	
영업이익률	14.01	18.40	17.61	18.89	16.50	12.22	14.60	
순이익률	18.88	17.05	19.31	18.89	17.79	14.92	15.66	
ROE(%)	13.77	14.16	13.01		13.28	13.01	11.91	
ROA(%)	11.24	11.63	10.92	10.99	10.90	10.92	9.80	
부채비율	26.10	17.95	20.13	18.12	20.48	20.13	21.05	
자본유보율	759.77	867.20	977.75		949.80	977.75	981.87	
EPS(원)	532	627	653	739	135	125	112	
PER(배)	7.14	6.20	7.22	6.58	7.10	7.22	6.62	
BPS(원)	4,358	4,872	5,452		5,303	5,452	5,482	
PBR(배)	0.87	0.80	0.86		0.86	0.86	0.72	
현금DPS(원)	70	100	90	100	0	90		
현금배당수익률	1.84	2.57	1.91	2.06				
현금배당성향(%)	12.40	15.52	13.40	13.53	0.00	69.98		
발행주식수(보통주)	23,000,000	23,000,000	23,000,000		23,000,000	23,000,000	23,000,000	
