	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,670	5,264	6,330		1,516	1,627	1,654	
영업이익	146	142	209		60	65	50	
영업이익(발표기준)	146	142	209		60	65	50	
세전계속사업이익	-159	171	2		70	9	-78	
당기순이익	-94	158	-87		66	5	-159	
당기순이익(지배)	-101	153	-81		63	2	-148	
당기순이익(비지배)	8							
자산총계	5,425	5,541	6,284		6,145	6,244	6,284	
부채총계	4,158	4,239	5,128		4,794	4,878	5,128	
자본총계	1,267	1,302	1,156		1,351	1,365	1,156	
자본총계(지배)	1,036	1,050	902		1,092	1,103	902	
자본총계(비지배)	231							
자본금	378	381	381		381	381	381	
영업활동현금흐름	193	285	297		-1	156	265	
투자활동현금흐름	-167	-217	-461		-59	-328	-29	
재무활동현금흐름	-96	-147	393		70	234	-86	
CAPEX	98	132	345		23	279	23	
FCF	95	153	-48		-25	-123	242	
이자발생부채	3,048	2,696	3,360		3,163	3,371	3,360	
영업이익률	3.14	2.69	3.31		3.97	3.97	3.00	
순이익률	-2.00	3.00	-1.37		4.35	0.29	-9.61	
ROE(%)	-9.27	14.67	-8.33		14.51	16.80	-8.33	
ROA(%)	-1.65	2.88	-1.47		2.84	3.13	-1.47	
부채비율	328.28	325.61	443.42		354.77	357.28	443.42	
자본유보율	184.81	206.49	178.39		217.44	217.72	178.39	
EPS(원)	-268	444	-243		188	5	-443	
PER(배)	N/A	3.09	N/A		4.14	3.30	N/A	
BPS(원)	2,751	3,154	2,710		3,280	3,314	2,710	
PBR(배)	0.52	0.43	0.57		0.59	0.53	0.57	
현금DPS(원)	10	10						
현금배당수익률	0.70	0.73						
현금배당성향(%)	-3.43	1.54			0.00	0.00		
발행주식수(보통주)	32,523,970	33,465,588	33,465,588		33,465,588	33,465,588	33,465,588	
