	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,776	2,025	2,312	2,518	562	580	617	596
영업이익	451	471	529	511	136	117	158	138
영업이익(발표기준)	451	471	529		136	117	158	
세전계속사업이익	257	210	235	244	32	73	95	
당기순이익	257	208	232	242	32	72	94	69
당기순이익(지배)	257	208	232	241	32	72	94	69
당기순이익(비지배)	0							
자산총계	9,048	9,026	9,467	9,316	9,217	9,654	9,467	
부채총계	6,774	6,532	6,678	6,249	6,621	6,887	6,678	
자본총계	2,274	2,494	2,789	3,067	2,597	2,767	2,789	
자본총계(지배)	2,274	2,494	2,788	3,066	2,597	2,767	2,788	
자본총계(비지배)	0							
자본금	116	116	116	116	116	116	116	
영업활동현금흐름	761	825	824	608	149	252	232	
투자활동현금흐름	-29	12	-354	-85	-13	-224	-102	
재무활동현금흐름	-394	-1,079	-317	-1,785	-75	-75	50	
CAPEX	131	49	381	67	8	273	86	
FCF	631	776	443		141	-22	145	
이자발생부채	6,479	6,136	6,270		6,402	6,588	6,270	
영업이익률	25.39	23.26	22.89	20.29	24.21	20.19	25.64	23.15
순이익률	14.47	10.28	10.05	9.61	5.64	12.33	15.31	11.58
ROE(%)	11.09	8.73	8.79	8.23	5.63	5.73	8.79	
ROA(%)	3.31	2.30	2.51	2.58	1.54	1.62	2.51	
부채비율	297.90	261.93	239.44	203.75	254.96	248.94	239.44	
자본유보율	1,900.80	2,024.62	2,206.55		2,035.87	2,097.59	2,206.55	
EPS(원)	1,108	898	1,001	1,039	137	309	406	298
PER(배)	8.19	7.22	7.72	7.27	11.68	10.85	7.72	
BPS(원)	9,990	11,140	12,415	13,651	11,562	12,318	12,415	
PBR(배)	0.91	0.58	0.62	0.55	0.62	0.57	0.62	
현금DPS(원)	230		270		0	0	270	
현금배당수익률	2.54		3.49					
현금배당성향(%)	20.38	24.75	26.13		0.00	0.00	64.47	
발행주식수(보통주)	23,185,880	23,185,880	23,185,880		23,185,880	23,185,880	23,185,880	
