	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,599	6,263	5,942		1,474	1,506	1,452	
영업이익	-253	-292	51		-46	55	104	
영업이익(발표기준)	-253	-292	51		-46	55	104	
세전계속사업이익	-235	-317	-160		-156	13	81	
당기순이익	-222	-336	-118		-153	-50	181	
당기순이익(지배)	-225	-338	-121		-153	-51	179	
당기순이익(비지배)	3							
자산총계	5,731	5,994	5,383		5,678	5,350	5,383	
부채총계	3,850	4,247	3,758		4,184	3,906	3,758	
자본총계	1,881	1,747	1,624		1,494	1,444	1,624	
자본총계(지배)	1,861	1,727	1,602		1,475	1,423	1,602	
자본총계(비지배)	20							
자본금	1,880	1,880	376		376	376	376	
영업활동현금흐름	-29	-225	255		20	37	176	
투자활동현금흐름	-232	-142	-70		10	-17	-36	
재무활동현금흐름	258	370	-179		-63	-42	-115	
CAPEX	370	423	78		-2	19	34	
FCF	-399	-647	178		22	18	142	
이자발생부채	2,028	2,582	2,466		2,631	2,588	2,466	
영업이익률	-3.83	-4.67	0.87		-3.12	3.68	7.15	
순이익률	-3.36	-5.37	-1.98		-10.37	-3.32	12.45	
ROE(%)	-11.40	-18.84	-7.29		-20.89	-20.00	-7.29	
ROA(%)	-4.05	-5.74	-2.07		-5.63	-5.33	-2.07	
부채비율	204.65	243.17	231.35		280.05	270.57	231.35	
자본유보율	-0.92	-19.01	271.39		237.43	223.81	271.39	
EPS(원)	-598	-899	-322		-407	-135	475	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	4,949	4,594	4,263		3,924	3,788	4,263	
PBR(배)	0.84	0.66	0.56		0.62	0.62	0.56	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	37,240,693	37,240,693	37,240,693		37,240,693	37,240,693	37,240,693	
