	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	111	77	131		91	94	-120	
영업이익	14	-16	-13		-17	6	8	
영업이익(발표기준)	14	-16	-13		-17	6	8	
세전계속사업이익	11	-23	-96		-17	5	-71	
당기순이익	9	-6	-116		-13	4	-96	
당기순이익(지배)	9	-8	-114		-11	4	-95	
당기순이익(비지배)								
자산총계	481	588	335		571	607	335	
부채총계	377	363	226		369	400	226	
자본총계	104	225	109		202	206	109	
자본총계(지배)	85	209	108		186	190	108	
자본총계(비지배)	19							
자본금	9	13	13		13	13	13	
영업활동현금흐름	8	45	-13		19	-18	-16	
투자활동현금흐름	-149	-80	4		23	-35	-59	
재무활동현금흐름	114	58	44		-10	60	80	
CAPEX	14	1	54		7	41	6	
FCF	-6	44	-68		12	-59	-22	
이자발생부채	225	175	66		100	146	66	
영업이익률	12.59	-20.64	-10.02		-19.05	6.50	-6.92	
순이익률	7.88	-7.62	-88.50		-14.00	4.10	80.11	
ROE(%)		-5.53	-71.91		-18.77	-16.50	-71.91	
ROA(%)		-1.09	-25.04		-5.95	-5.36	-25.04	
부채비율	363.08	160.82	207.37		182.12	194.07	207.37	
자본유보율	833.41	1,505.61	674.07		1,324.06	1,357.67	674.07	
EPS(원)	98	-79	-901		-83	34	-750	
PER(배)	32.39	N/A	N/A		N/A	N/A	N/A	
BPS(원)	933	1,653	841		1,471	1,505	841	
PBR(배)	3.40	2.24	6.94		2.73	2.22	6.94	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	9,057,520	12,625,406	12,891,440		12,625,406	12,625,406	12,891,440	
